bundle_id,item_name,genre
1138,Portal of Evil: Stolen Runes Collector's Edition,"['Adventure', 'Casual']"
1138,Chronicles of the Witches and Warlocks,"['Adventure', 'Casual']"
1138,Contract With The Devil,"['Adventure', 'Casual']"
1140,Check vs Mate,"['Action', 'Casual', 'Strategy']"
1140,Check vs. Mate - Dark Desert DLC,"['Action', 'Casual', 'Strategy']"
1140,Check vs. Mate - Floating Island DLC,"['Action', 'Casual', 'Strategy']"
1141,Battle vs. Chess - Dark Desert DLC,['none']
1141,Battle vs Chess - Floating Island DLC,['none']
1143,Depth Hunter 2: Deep Dive,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']"
1143,Depth Hunter 2: Ocean Mysteries,"['Action', 'Indie', 'Simulation', 'Sports']"
1143,Depth Hunter 2: Scuba Kids - Hidden Treasures,"['Action', 'Casual', 'Indie']"
1143,Depth Hunter 2: Treasure Hunter,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']"
1144,Dead Rising® 2,"['Action', 'Adventure']"
1144,Dead Rising 2: Off the Record BBQ Chef Skills Pack,['Action']
1144,Dead Rising 2: Off the Record COSPLAY Skills Pack,['Action']
1144,Dead Rising 2: Off the Record Cyborg Skills Pack,['Action']
1144,Dead Rising 2: Off the Record Firefighter Skills Pack,['Action']
1144,Dead Rising 3 Apocalypse Edition,['Action']
1144,Dead Rising 2: Off the Record,"['Action', 'Adventure']"
1144,Dead Rising 2 - Ninja Skills Pack,"['Action', 'Adventure']"
1144,Dead Rising 2 - Psychopath Skills Pack,"['Action', 'Adventure']"
1144,Dead Rising 2 - Soldier of Fortune Pack,"['Action', 'Adventure']"
1144,Dead Rising 2 - Sports Fan Skills Pack,"['Action', 'Adventure']"
1144,DEAD RISING®,"['Action', 'Adventure']"
1146,8-Bit Armies,"['Indie', 'Simulation', 'Strategy']"
1146,8-Bit Armies - Soundtrack,"['Simulation', 'Strategy']"
1146,8-Bit Armies - Guardians Campaign,"['Indie', 'Simulation', 'Strategy']"
1146,8-Bit Hordes,"['Indie', 'Simulation', 'Strategy']"
1146,8-Bit Hordes - Soundtrack,"['Indie', 'Simulation', 'Strategy']"
1147,8-Bit Hordes,"['Indie', 'Simulation', 'Strategy']"
1147,8-Bit Hordes - Soundtrack,"['Indie', 'Simulation', 'Strategy']"
1150,Blade Ballet,"['Action', 'Casual', 'Indie']"
1150,Blade Ballet Soundtrack,"['Action', 'Casual', 'Indie']"
1151,Run Rabbit Run,"['Action', 'Adventure', 'Indie', 'Simulation']"
1151,Run Rabbit Run - Soundtrack,"['Action', 'Adventure', 'Indie', 'Simulation']"
1153,Pid,"['Adventure', 'Indie']"
1153,Pan-Pan,"['Adventure', 'Indie']"
1153,Pan-Pan Soundtrack,"['Adventure', 'Indie']"
1153,Pan-Pan Manual,"['Adventure', 'Indie']"
1156,F1 2016,"['Racing', 'Simulation', 'Sports']"
1156,Steam Controller,['none']
1158,DOOM,['Action']
1158,Steam Controller,['none']
1161,Super Killer Hornet: Resurrection,['Indie']
1161,Pressured,['Indie']
1161,Horizon Shift,"['Action', 'Indie']"
1161,Pester,['Indie']
1161,Hyper Bounce Blast,"['Action', 'Indie']"
1182,Doorways: Prelude,"['Action', 'Adventure', 'Indie']"
1182,Doorways: The Underworld,"['Action', 'Adventure', 'Indie']"
1182,Doorways: Holy Mountains of Flesh,"['Action', 'Adventure', 'Indie']"
1183,The Quivering,['Adventure']
1183,Spud!,['Adventure']
1183,Casino Inc.,"['Simulation', 'Strategy']"
1183,Fragile Allegiance,['Strategy']
1183,Hogs of War,"['Action', 'Strategy']"
1188,DmC: Devil May Cry,"['Action', 'Adventure']"
1188,DmC Devil May Cry: Costume Pack,['Action']
1188,DmC Devil May Cry: Weapon Bundle,['Action']
1188,DmC Devil May Cry: Vergil's Downfall,['Action']
1188,Unlock All Modes,['Action']
1188,S.Nero/Dante/Vergil,['Action']
1188,"Proud Souls (200,000)",['Action']
1188,Lady & Trish Costumes,['Action']
1188,"Red Orbs (300,000)",['Action']
1188,Devil May Cry® 4 Special Edition,['Action']
1189,Handsome Mr. Frog,"['Action', 'Indie']"
1189,Handsome Mr. Frog OST,"['Action', 'Indie']"
1190,Flock!,"['Casual', 'Strategy']"
1190,Dead Rising® 2,"['Action', 'Adventure']"
1190,Dead Rising 2: Off the Record BBQ Chef Skills Pack,['Action']
1190,Dead Rising 2: Off the Record COSPLAY Skills Pack,['Action']
1190,Dead Rising 2: Off the Record Cyborg Skills Pack,['Action']
1190,Dead Rising 2: Off the Record Firefighter Skills Pack,['Action']
1190,DmC: Devil May Cry,"['Action', 'Adventure']"
1190,DmC Devil May Cry: Costume Pack,['Action']
1190,Resident Evil 6 / Biohazard 6,"['Action', 'Adventure']"
1190,DmC Devil May Cry: Weapon Bundle,['Action']
1190,DmC Devil May Cry: Vergil's Downfall,['Action']
1190,RE6 / BH6: Onslaught Mode,"['Action', 'Adventure']"
1190,RE6 / BH6: Predator Mode,"['Action', 'Adventure']"
1190,RE6 / BH6: Survivors Mode,"['Action', 'Adventure']"
1190,RE6 / BH6: Siege Mode,"['Action', 'Adventure']"
1190,LOST PLANET® 3,['Action']
1190,LOST PLANET® 3 - Assault Pack,['Action']
1190,LOST PLANET® 3 - Punisher Pack,['Action']
1190,LOST PLANET® 3 - Freedom Fighter Pack,['Action']
1190,LOST PLANET® 3 - Survival Pack,['Action']
1190,LOST PLANET® 3 - Map Pack 2,['Action']
1190,LOST PLANET® 3 - Map Pack 1,['Action']
1190,LOST PLANET® 3 - Map Pack 3,['Action']
1190,STRIDER™ / ストライダー飛竜®,"['Action', 'Adventure']"
1190,Dead Rising 2: Off the Record,"['Action', 'Adventure']"
1190,Dead Rising 2 - Ninja Skills Pack,"['Action', 'Adventure']"
1190,Dead Rising 2 - Psychopath Skills Pack,"['Action', 'Adventure']"
1190,Dead Rising 2 - Soldier of Fortune Pack,"['Action', 'Adventure']"
1190,Dead Rising 2 - Sports Fan Skills Pack,"['Action', 'Adventure']"
1190,Resident Evil 0 Costume Pack 1,"['Action', 'Adventure']"
1190,Resident Evil 0 Costume Pack 2,"['Action', 'Adventure']"
1190,Resident Evil 0 Costume Pack 3,"['Action', 'Adventure']"
1190,Resident Evil 0 Costume Pack 4,"['Action', 'Adventure']"
1190,Resident Evil 0 / biohazard 0 HD REMASTER,"['Action', 'Adventure']"
1190,Upgrade Pack/エージェントゴーストパック,['Action']
1190,Fashion Victim Pack/ユニークカラーセット,['Action']
1190,Umbrella Corps™/Biohazard Umbrella Corps™,['Action']
1191,Heart&Slash,"['Action', 'Adventure', 'Indie']"
1191,Heart&Slash Soundtrack,"['Action', 'Adventure', 'Indie']"
1194,Sky To Fly: Faster Than Wind,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports']"
1194,Sky to Fly: Soulless Leviathan,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports']"
1196,Blasting Agent: Ultimate Edition,"['Action', 'Adventure', 'Indie']"
1196,Blasting Agent: Ultimate Edition OST,"['Action', 'Adventure', 'Indie']"
1204,Sky To Fly: Faster Than Wind,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports']"
1204,Run Rabbit Run,"['Action', 'Adventure', 'Indie', 'Simulation']"
1204,Run Rabbit Run - Soundtrack,"['Action', 'Adventure', 'Indie', 'Simulation']"
1204,Sky to Fly: Soulless Leviathan,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports']"
1206,Hamilton's Great Adventure,"['Adventure', 'Casual', 'Indie']"
1206,Hamilton's Great Adventure: Retro Fever,"['Adventure', 'Indie', 'Casual']"
1206,Krater - Collector's Edition,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
1206,Krater - Character DLC Mayhem MK13 ,"['Action', 'Adventure', 'Strategy', 'RPG', 'Indie']"
1206,Warhammer: End Times - Vermintide,"['Action', 'Indie']"
1206,Bloodsports.TV,"['Action', 'Indie', 'Strategy']"
1206,Lead and Gold: Gangs of the Wild West,['Action']
1206,Warhammer: End Times - Vermintide Collector's Edition,['Action']
1206,Warhammer: End Times - Vermintide Schluesselschloss,"['Action', 'Indie']"
1206,Warhammer: End Times - Vermintide Drachenfels,"['Action', 'Indie']"
1207,Sky To Fly: Faster Than Wind,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports']"
1207,Run Rabbit Run,"['Action', 'Adventure', 'Indie', 'Simulation']"
1207,Sky to Fly: Soulless Leviathan,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports']"
1208,Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition,"['Adventure', 'Casual']"
1208,Dark Parables: The Final Cinderella Collector's Edition,"['Adventure', 'Casual']"
1208,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,"['Adventure', 'Casual']"
1208,Dark Parables: The Exiled Prince Collector's Edition,"['Adventure', 'Casual']"
1208,Dark Parables: Rise of the Snow Queen Collector's Edition,"['Adventure', 'Casual']"
1208,Dark Parables: The Red Riding Hood Sisters Collector's Edition,"['Adventure', 'Casual']"
1208,Dark Parables: Curse of Briar Rose Collector's Edition,"['Adventure', 'Casual']"
1209,Road to Ballhalla,"['Action', 'Adventure', 'Indie', 'Racing']"
1209,Road to Ballhalla Soundtrack,"['Action', 'Adventure', 'Indie', 'Racing']"
1211,Red vs. Blue: The Blood Gulch Chronicles (Volume 1),['none']
1211,Red vs. Blue: The Blood Gulch Chronicles (Volume 2),['none']
1211,Red vs. Blue: The Blood Gulch Chronicles (Volume 3),['none']
1211,Red vs. Blue: The Blood Gulch Chronicles (Volume 4),['none']
1211,Red vs. Blue: The Blood Gulch Chronicles (Volume 5),['none']
1212,Red vs. Blue: Reconstruction (Volume 6),['none']
1212,Red vs. Blue: Recreation (Volume 7),['none']
1212,Red vs. Blue: Revelation (Volume 8),['none']
1212,Red vs. Blue: Volume 9,['none']
1212,Red vs. Blue: Season 10,['none']
1213,Red vs. Blue: Volume 11,['none']
1213,Red vs. Blue: Volume 12,['none']
1213,Red vs. Blue: Season 13,['none']
1215,Enigmatis: The Ghosts of Maple Creek,"['Adventure', 'Casual']"
1215,Enigmatis 2: The Mists of Ravenwood,"['Adventure', 'Casual']"
1215,Enigmatis 3: The Shadow of Karkhala,"['Adventure', 'Casual']"
1216,Elementary My Dear Majesty!,['Casual']
1216,Sacra Terra: Angelic Night,"['Adventure', 'Casual']"
1216,Hidden Object Bundle 5 in 1,"['Adventure', 'Casual']"
1216,Heroes of Hellas 3: Athens,"['Casual', 'Strategy']"
1216,Hidden Object Bundle 4 in 1,['Casual']
1216,Mountain Crime: Requital,"['Adventure', 'Casual']"
1216,Meridian: Age of Invention,['Casual']
1216,Goblin Defenders: Steel‘n’ Wood,"['Adventure', 'Casual', 'Strategy']"
1216,Rescue Team 5,"['Adventure', 'Casual', 'Strategy']"
1216,Incredible Dracula: Chasing Love Collector's Edition,"['Adventure', 'Casual', 'Strategy']"
1216,Hidden Object 6-in-1 bundle,['Casual']
1216,Weather Lord: Following the Princess Collector's Edition,"['Adventure', 'Casual', 'Strategy']"
1216,Prehistoric Tales,"['Adventure', 'Casual', 'Strategy']"
1216,Miko Mole,"['Adventure', 'Casual', 'Indie']"
1216,House of Snark 6-in-1 Bundle,"['Adventure', 'Casual']"
1217,Reigns,"['Adventure', 'Indie', 'RPG', 'Simulation']"
1217,Reigns - Soundtrack,"['Adventure', 'Indie', 'RPG', 'Simulation']"
1217,Reigns - Companion Book,"['Adventure', 'Indie', 'RPG', 'Simulation']"
1217,Reigns - Songs of Reigns: Interactive OST,"['Adventure', 'Indie', 'RPG', 'Simulation']"
1219,Through Abandoned,"['Adventure', 'Indie']"
1219,Through Abandoned 2. The Forest,"['Adventure', 'Indie']"
1222,Madness Cubed,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation']"
1222,Killbot,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation']"
1225,Line of Sight,"['Action', 'Early Access']"
1225,Line of Sight - Founders Pack,['Action']
1226,Selma and the Wisp,"['Adventure', 'Casual', 'Indie']"
1226,Selma and the Wisp - Soundtrack,"['Adventure', 'Casual', 'Indie']"
1228,Space Ribbon,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']"
1228,Space Ribbon - Soundtrack Pack,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']"
1229,Overlord™,['RPG']
1229,Overlord II,['RPG']
1229,Overlord™: Raising Hell,['RPG']
1229,Overlord: Fellowship of Evil,"['Action', 'Adventure']"
1231,Big Pharma,"['Indie', 'Simulation', 'Strategy']"
1231,Big Pharma: Marketing and Malpractice,"['Indie', 'Simulation', 'Strategy']"
1232,Resident Evil 6 / Biohazard 6,"['Action', 'Adventure']"
1232,resident evil 4 / biohazard 4,"['Action', 'Adventure']"
1232,Resident Evil™ 5/ Biohazard 5®,"['Action', 'Adventure']"
1233,Hexoscope,"['Casual', 'Indie']"
1233,Hexoscope OST,"['Casual', 'Indie']"
1233,Hexoscope Collector's Edition Content,"['Casual', 'Indie']"
1241,Keep Talking and Nobody Explodes,['Indie']
1241,Keep Talking and Nobody Explodes - Soundtrack,['Indie']
1243,Battlefield: Bad Company™ 2,['Action']
1243,Battlefield: Bad Company 2 Vietnam,['Action']
1243,Battlefield Bad Company 2: SPECACT Kit Upgrade,['Action']
1245,SPORE™,['Simulation']
1245,SPORE™ Creepy & Cute Parts Pack,['Simulation']
1245,SPORE™ Galactic Adventures,"['Action', 'Simulation']"
1246,Jade Empire™: Special Edition,['RPG']
1246,Mass Effect,"['Action', 'RPG']"
1246,Mass Effect 2 Digital Deluxe Edition,['RPG']
1246,Dragon Age: Origins - Ultimate Edition,['RPG']
1247,The Sims™ 3,['Simulation']
1247,The Sims™ 3 Generations,['Simulation']
1247,The Sims™ 3 Pets,['Simulation']
1247,The Sims 3: Seasons,['Simulation']
1248,Shmups Skill Test,['Action']
1248,MINUS ZERO,['Action']
1248,EXZEAL,['Action']
1248,TRIZEAL Remix,['Action']
1248,MINUS ZERO - Original Sound Track,['none']
1248,Shmups Skill Test Original Soundtrack,['none']
1248,EXZEAL Original Soundtrack,['none']
1248,TRIZEAL Original Soundtrack,['none']
1250,Genius Greedy Mouse,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1250,Karma Miwa,"['Action', 'Adventure', 'Casual', 'Indie']"
1252,Energy Balance,"['Casual', 'Indie']"
1252,Energy Balance Soundtrack,"['Casual', 'Indie']"
1252,Energy Cycle,"['Casual', 'Indie']"
1252,Energy Cycle Soundtrack,"['Casual', 'Indie']"
1252,Energy Cycle Collector's Edition Content,"['Casual', 'Indie']"
1258,Notch - The Innocent LunA: Eclipsed SinnerS,"['Adventure', 'Casual', 'Indie']"
1258,Notch Original Soundtrack - Alpha Episode,"['Casual', 'Indie']"
1258,Notch Original Soundtrack - Omega Episode,"['Casual', 'Indie']"
1258,Notch - Deluxe Content DLC,"['Adventure', 'Casual', 'Indie']"
1259,Gone In November,"['Adventure', 'Indie']"
1259,Gone In November Collector's Edition Content,"['Adventure', 'Indie']"
1264,Naruto Shippuden Uncut: Homecoming,['none']
1264,Naruto Shippuden Uncut: The Akatsuki Makes Its Move,['none']
1264,Naruto Shippuden Uncut: The Results of Training,['none']
1264,Naruto Shippuden Uncut: The Jinchuriki of the Sand,['none']
1264,Naruto Shippuden Uncut: The Kazekage Stands Tall,['none']
1264,Naruto Shippuden Uncut: Mission Cleared,['none']
1264,"Naruto Shippuden Uncut: Run, Kankuro",['none']
1264,"Naruto Shippuden Uncut: Team Kakashi, Deployed",['none']
1264,Naruto Shippuden Uncut: The Jinchuriki's Tears,['none']
1264,Naruto Shippuden Uncut: Sealing Jutsu: Nine Phantom Dragons,['none']
1264,Naruto Shippuden Uncut: The Medical Ninja's Student,['none']
1264,Naruto Shippuden Uncut: The Retired Granny's Determination,['none']
1264,Naruto Shippuden Uncut: A Meeting With Destiny,['none']
1265,Mystery Case Files: Huntsville,['Casual']
1265,Mystery Case Files: Madame Fate,['Casual']
1265,Mystery Case Files: Prime Suspects,['Casual']
1265,Mystery Case Files: Ravenhearst,['Casual']
1265,Mystery Case Files: Return to Ravenhearst,['Casual']
1265,Mystery Case Files®: Escape from Ravenhearst™,"['Adventure', 'Casual']"
1265,Mystery Case Files®: 13th Skull™ Collector's Edition,"['Adventure', 'Casual']"
1266,Click Space Miner,"['Action', 'Casual', 'Indie']"
1266,Space Click Miner - Expansion Pack,"['Action', 'Casual', 'Indie']"
1267,Koala Kids,['Indie']
1267,3DRPG,"['Adventure', 'Indie', 'RPG']"
1267,Oh No! Bugs!,"['Casual', 'Indie']"
1268,18 Wheels of Steel: American Long Haul,['Racing']
1268,18 Wheels of Steel: Extreme Trucker,['Simulation']
1268,18 Wheels of Steel: Extreme Trucker 2,['Simulation']
1271,Malus Code,['Adventure']
1271,Malus Code - Original Soundtrack,['Adventure']
1274,Tiger & Bunny The Movie: The Beginning,['none']
1274,Tiger & Bunny The Movie 2: The Rising,['none']
1275,Uprising: Join or Die,"['Action', 'Strategy']"
1275,Uprising 2: Lead and Destroy,"['Action', 'Strategy']"
1282,Vanguard Princess Hilda Rize,"['Action', 'Casual', 'Indie']"
1282,Vanguard Princess Lilith,"['Action', 'Casual', 'Indie']"
1282,Vanguard Princess Kurumi,"['Action', 'Casual', 'Indie']"
1282,Artwork and Soundtrack,"['Action', 'Casual', 'Indie']"
1284,Black Sand Drift,"['Casual', 'Indie']"
1284,Black Sand Drift Collector's Edition Content,"['Casual', 'Indie']"
1288,Project Pulsation,"['Action', 'Adventure']"
1288,Project Pulsation - Soundtracks,"['Action', 'Adventure']"
1288,Z.I.O.N.,"['Action', 'Adventure']"
1288,Z.I.O.N. - Soundtracks,"['Action', 'Adventure']"
1288,Invisible Mind,"['Adventure', 'Indie']"
1289,Rock 'N' Roll Defense,"['Action', 'Adventure', 'Casual', 'Strategy']"
1289,Rock 'N' Roll Defense - Soundtrack,"['Action', 'Adventure', 'Strategy']"
1290,BitRay,"['Casual', 'Indie']"
1290,BitRay2,"['Casual', 'Indie']"
1291,Talisman: Prologue,"['Indie', 'RPG', 'Strategy']"
1291,Talisman: Digital Edition,"['Indie', 'RPG', 'Strategy']"
1291,Talisman: The Horus Heresy,['Strategy']
1293,XIIZEAL,['Action']
1293,DELTAZEAL,['Action']
1293,XIIZEAL Original Soundtrack,['Action']
1293,DELTAZEAL Original Soundtrack,['Action']
1293,Shmups Skill Test,['Action']
1293,MINUS ZERO,['Action']
1293,EXZEAL,['Action']
1293,TRIZEAL Remix,['Action']
1293,MINUS ZERO - Original Sound Track,['none']
1293,Shmups Skill Test Original Soundtrack,['none']
1293,EXZEAL Original Soundtrack,['none']
1293,TRIZEAL Original Soundtrack,['none']
1295,Bloxiq VR,"['Casual', 'Indie', 'Strategy']"
1295,Buy Bloxiq Soundtrack,"['Casual', 'Indie', 'Strategy']"
1297,Optika,"['Adventure', 'Casual', 'Indie']"
1297,Optika - Soundtrack,"['Adventure', 'Casual', 'Indie']"
1303,Avadon: The Black Fortress,"['RPG', 'Indie']"
1303,Geneforge Saga,"['Strategy', 'RPG', 'Indie']"
1303,Avernum: Escape From the Pit,"['Strategy', 'RPG', 'Indie']"
1303,Avernum 4,"['RPG', 'Indie']"
1303,Avernum 5,"['RPG', 'Indie']"
1303,Avernum 6,"['RPG', 'Indie']"
1303,Nethergate: Resurrection,"['Strategy', 'RPG', 'Indie']"
1303,Avadon 2: The Corruption,"['Indie', 'RPG', 'Strategy']"
1303,Avernum 2: Crystal Souls,"['Adventure', 'Indie', 'RPG', 'Strategy']"
1307,Now You See Me,['none']
1307,Now You See Me 2,['none']
1324,Naruto Shippuden Uncut: Naruto's Growth,['none']
1324,Naruto Shippuden Uncut: The Secret Weapon is Called….,['none']
1324,Naruto Shippuden Uncut: The Secret of Jinchuriki,['none']
1324,Naruto Shippuden Uncut: The Death of Gaara!,['none']
1324,Naruto Shippuden Uncut: Charge Tactic! Button Hook Entry!!,['none']
1324,Naruto Shippuden Uncut: Traps Activate! Team Guy's Enemy,['none']
1324,Naruto Shippuden Uncut: Hiruko vs. Two Kunoichi!,['none']
1324,Naruto Shippuden Uncut: Sasori's Real Face,['none']
1324,Naruto Shippuden Uncut: Chiyo's Secret Skills,['none']
1324,Naruto Shippuden Uncut: Father and Mother,['none']
1324,Naruto Shippuden Uncut: The Third Kazekage,['none']
1324,Naruto Shippuden Uncut: Three Minutes Between Life and Death,['none']
1324,Naruto Shippuden Uncut: Puppet Fight: 10 vs. 100!,['none']
1328,SHINRAI - Broken Beyond Despair,"['Adventure', 'Indie']"
1328,SHINRAI - Broken Beyond Despair Soundtrack,['Indie']
1330,The Final Station,"['Action', 'Adventure', 'Indie']"
1330,The Final Station OST and Artbook DLC,"['Action', 'Adventure', 'Indie']"
1332,City of Fools,"['Adventure', 'Casual', 'Indie']"
1332,Green Moon,"['Adventure', 'Casual', 'Indie']"
1332,Bathory - The Bloody Countess,"['Adventure', 'Casual', 'Indie']"
1333,Mugen Souls Z - Ultimate Weapon Bundle,"['Adventure', 'RPG', 'Strategy']"
1333,Mugen Souls Z - Overwhelming Weapon Bundle,"['Adventure', 'RPG', 'Strategy']"
1333,Mugen Souls Z - Jiggly Co. Equipment Bundle 3,"['Adventure', 'RPG', 'Strategy']"
1333,Mugen Souls Z - Overwhelming G Up Fever Bundle,"['Adventure', 'RPG', 'Strategy']"
1333,Mugen Souls Z - Overwhelming Ticket Bundle,"['Adventure', 'RPG', 'Strategy']"
1333,Mugen Souls Z - Clothing Bundle 1,"['Adventure', 'RPG', 'Strategy']"
1333,Mugen Souls Z - Clothing Bundle 2,"['Adventure', 'RPG', 'Strategy']"
1333,Mugen Souls Z - Character Clothing Bundle,"['Adventure', 'RPG', 'Strategy']"
1333,Mugen Souls Z - Ultimate Unlocks Bundle,"['Adventure', 'RPG', 'Strategy']"
1333,Mugen Souls Z - Overwhelming Point Fever Bundle,"['Adventure', 'RPG', 'Strategy']"
1333,Mugen Souls Z - Overwhelming G Fever Bundle,"['Adventure', 'RPG', 'Strategy']"
1333,Mugen Souls Z - Overwhelming Mugen Point Fever Bundle,"['Adventure', 'RPG', 'Strategy']"
1336,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1,"['RPG', 'Strategy']"
1336,Hyperdimension Neptunia Re;Birth1 Deluxe Pack / DELUXEセット（ディジタル限定版）,"['RPG', 'Strategy']"
1337,Naruto Shippuden Uncut: Beasts: Alive Again!,['none']
1337,Naruto Shippuden Uncut: Kakashi Enlightened!,['none']
1337,Naruto Shippuden Uncut: Aesthetics of an Instant,['none']
1337,Naruto Shippuden Uncut: The Legacy,['none']
1337,Naruto Shippuden Uncut: Return of the Kazekage,['none']
1337,Naruto Shippuden Uncut: The New Target,['none']
1337,Naruto Shippuden Uncut: Formation! New Team Kakashi,['none']
1337,Naruto Shippuden Uncut: An Unnecessary Addition,['none']
1337,Naruto Shippuden Uncut: The Fake Smile,['none']
1337,Naruto Shippuden Uncut: Untitled,['none']
1337,Naruto Shippuden Uncut: Simulation,['none']
1337,Naruto Shippuden Uncut: The Tenchi Bridge,['none']
1337,Naruto Shippuden Uncut: Impossible Dream,['none']
1339,12 is Better Than 6,"['Action', 'Indie']"
1339,Soundtrack,"['Action', 'Indie']"
1339,12 is Better Than 6 Art Book,"['Action', 'Indie']"
1340,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1,"['RPG', 'Strategy']"
1340,Hyperdimension Neptunia Re;Birth1 Additional Content3 / コンテンツ追加パック３,"['RPG', 'Strategy']"
1340,Hyperdimension Neptunia Re;Birth1 Plutia Battle Entry / プルルートバトル参加ライセンス,"['RPG', 'Strategy']"
1340,Hyperdimension Neptunia Re;Birth1 Peashy Battle Entry / ピーシェバトル参加ライセンス,"['RPG', 'Strategy']"
1340,Hyperdimension Neptunia Re;Birth1 Histoire Battle Entry / イストワールバトル参加ライセンス,"['RPG', 'Strategy']"
1340,Hyperdimension Neptunia Re;Birth1 Additional Content1 / コンテンツ追加パック１,"['RPG', 'Strategy']"
1340,Hyperdimension Neptunia Re;Birth1 Additional Content2 / コンテンツ追加パック２,"['RPG', 'Strategy']"
1340,Hyperdimension Neptunia Re;Birth1 Deluxe Pack / DELUXEセット（ディジタル限定版）,"['RPG', 'Strategy']"
1343,Naruto Shippuden Uncut: The Nine Tails Unleashed,['none']
1343,Naruto Shippuden Uncut: The Top-Secret Mission Begins,['none']
1343,Naruto Shippuden Uncut: Orochimaru vs. Jinchuuriki,['none']
1343,Naruto Shippuden Uncut: Sakura's Tears,['none']
1343,Naruto Shippuden Uncut: The Secret of the Battle!,['none']
1343,Naruto Shippuden Uncut: The Consequences of Betryal,['none']
1343,Naruto Shippuden Uncut: The Unfinished Page,['none']
1343,Naruto Shippuden Uncut: Infiltration: The Den of the Snake!,['none']
1343,Naruto Shippuden Uncut: Bonds,['none']
1343,Naruto Shippuden Uncut: Something Important?,['none']
1343,Naruto Shippuden Uncut: The Picture Book's Story,['none']
1343,Naruto Shippuden Uncut: Reunion,['none']
1343,Naruto Shippuden Uncut: The Power of Uchiha,['none']
1343,Naruto Shippuden Uncut: Title,['none']
1349,NeuroVoider,"['Action', 'Indie', 'RPG']"
1349,NeuroVoider - Deluxe Upgrade,"['Action', 'Indie', 'RPG']"
1350,Deus Ex: Mankind Divided,"['Action', 'RPG']"
1350,Deus Ex: Mankind Divided™ DLC - Season Pass,"['Action', 'RPG']"
1351,Deus Ex: Mankind Divided,"['Action', 'RPG']"
1351,Steam Controller,['none']
1352,Deus Ex: Mankind Divided,"['Action', 'RPG']"
1352,Steam Controller,['none']
1352,Deus Ex: Mankind Divided™ DLC - Season Pass,"['Action', 'RPG']"
1355,Automobilista,"['Racing', 'Simulation', 'Sports']"
1355,Automobilista - Season Pass for all DLCs,"['Racing', 'Simulation', 'Sports']"
1356,Hard Truck Apocalypse / Ex Machina,"['Action', 'Racing', 'RPG']"
1356,Sledgehammer / Gear Grinder,"['Action', 'Racing']"
1356,Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,"['Action', 'Racing']"
1356,Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,"['Action', 'Racing']"
1356,Marauder,"['RPG', 'Strategy']"
1361,Just Deserts,"['Casual', 'Indie', 'Simulation', 'Strategy']"
1361,Just Deserts - Swimwear Set,"['Casual', 'Indie', 'Simulation', 'Strategy']"
1361,Just Deserts - Sleepwear Costume Set,"['Casual', 'Indie', 'Simulation', 'Strategy']"
1361,Just Deserts - School Uniform Set,"['Casual', 'Indie', 'Simulation', 'Strategy']"
1367,Naruto Shippuden Uncut: Nightmare,['none']
1367,Naruto Shippuden Uncut: Wind,['none']
1367,Naruto Shippuden Uncut: Squirming,['none']
1367,Naruto Shippuden Uncut: Robbed of Sleep,['none']
1367,Naruto Shippuden Uncut: Loneliness,['none']
1367,Naruto Shippuden Uncut: A New Enemy,['none']
1367,Naruto Shippuden Uncut: Vicissitudes of Life,['none']
1367,Naruto Shippuden Uncut: Contact,['none']
1367,Naruto Shippuden Uncut: Teammate,['none']
1367,Naruto Shippuden Uncut: The Two Kings,['none']
1367,Naruto Shippuden Uncut: The Jet-Black Signal Fire,['none']
1367,Naruto Shippuden Uncut: Lockdown of Darkness,['none']
1368,Naruto Shippuden Uncut: Revived Souls,['none']
1368,Naruto Shippuden Uncut: Everyone's Struggle to the Death,['none']
1368,Naruto Shippuden Uncut: Moment of Awakening,['none']
1368,Naruto Shippuden Uncut: Despair,['none']
1368,Naruto Shippuden Uncut: Resonance,['none']
