bundle_id,item_id,item_name,genre
747,359350,Defunct,"Adventure, Indie, Racing"
747,389310,Tic-Toc-Tower,"Action, Adventure, Indie"
747,428830,Save the Dodos,"Casual, Indie"
687,386940,Ultimate Chicken Horse,"Action, Adventure, Casual, Indie"
687,493070,Ultimate Chicken Horse Soundtrack,"Action, Adventure, Casual, Indie"
577,281610,Homeworld: Deserts of Kharak,Strategy
577,244160,Homeworld Remastered Collection,"Simulation, Strategy"
569,263740,FootLOL: Epic Fail League,"Action, Indie, RPG, Sports"
569,338120,Marble Duel,"Casual, Indie"
569,338130,Strategy & Tactics: Wargame Collection,Strategy
569,352220,King of Dragon Pass,"RPG, Strategy"
569,418180,Tempest,"Action, Indie, RPG"
569,461940,Plancon: Space Conflict,"Action, RPG"
532,234650,Shadowrun Returns,"Adventure, Indie, RPG, Strategy"
532,237810,Shadowrun Returns Deluxe DLC,"Adventure, Indie, RPG, Strategy"
532,300550,Shadowrun: Dragonfall - Director's Cut,"Adventure, Indie, RPG, Strategy"
532,346940,Shadowrun: Hong Kong - Extended Edition,"Adventure, Indie, RPG, Strategy"
532,395260,Shadowrun: Hong Kong - Extended Edition Deluxe Upgrade DLC,"Adventure, Indie, RPG, Strategy"
728,258090,99 Spirits,"Adventure, Indie, RPG"
728,262142,99 Spirits - Cage of Night,"Adventure, Indie, RPG"
728,262230,99 Spirits - Weeping Demon's Bell,"Adventure, Indie"
728,262141,99 Spirits - Art Book + Music Collection,"Adventure, Indie, RPG"
728,263400,War of the Human Tanks,"Adventure, Indie, Strategy"
728,271010,Sound of the Human Tanks,"Adventure, Indie, Strategy"
728,282800,100% Orange Juice,"Indie, Strategy"
728,301920,War of the Human Tanks - ALTeR,"Adventure, Indie, Strategy"
728,301930,War of the Human Tanks - Limited Operations,"Adventure, Indie, Strategy"
728,312340,Sound of the Human Tanks - LO,
728,316600,QP Shooting - Dangerous!!,"Action, Indie"
728,327340,100% Orange Juice - Syura & Nanako Character Pack,"Indie, Strategy"
728,334080,100% Orange Juice - Saki & Kyousuke Character Pack,"Indie, Strategy"
728,335190,200% Mixed Juice!,"Adventure, Indie, RPG"
728,335200,ManaCollect,"Action, Adventure"
728,338360,100% Orange Juice - Mixed Booster Pack,"Indie, Strategy"
728,366780,Magical Eyes - Red is for Anguish,"Adventure, Indie"
728,376200,100% Orange Juice - Krila & Kae Character Pack,"Indie, Strategy"
728,388790,100% Orange Juice - Alte & Kyoko Character Pack,"Indie, Strategy"
728,390730,Sora,"Action, Indie"
728,411400,Sora no Kakera - Sora Original Soundtrack,Action
728,411401,Celeste - Sora Extra Soundtrack,Action
728,425360,100% Orange Juice - Sham & Sherry Character Pack,"Indie, Strategy"
728,465480,100% Orange Juice - Breaker Pack,"Indie, Strategy"
782,419090,Vector Strain,"Action, Indie"
782,489580,AWA,"Action, Indie"
798,339400,Runestone Keeper,"Casual, Indie, RPG, Strategy"
798,415320,Runestone Keeper - Soundtrack,"Casual, Indie, RPG, Strategy"
789,353370,Steam Controller,
789,353380,Steam Link,
647,278460,Skyborn,"Casual, RPG"
647,285420,Deadly Sin 2,"Casual, RPG"
647,354730,Deadly Sin,"Casual, RPG"
647,354740,Echoes Of Aetheria,"Indie, RPG"
383,8200,Sam & Max 101: Culture Shock,"Action, Adventure"
383,8210,Sam & Max 102: Situation: Comedy,"Action, Adventure"
383,8220,"Sam & Max 103: The Mole, the Mob and the Meatball","Action, Adventure"
383,8230,Sam & Max 104: Abe Lincoln Must Die!,"Action, Adventure"
383,8240,Sam & Max 105: Reality 2.0,"Action, Adventure"
383,8250,Sam & Max 106: Bright Side of the Moon,"Action, Adventure"
383,8260,Sam & Max 201: Ice Station Santa,Adventure
383,8270,Sam & Max 202: Moai Better Blues,Adventure
383,8280,Sam & Max 203: Night of the Raving Dead,Adventure
383,8290,Sam & Max 204: Chariots of the Dogs,Adventure
383,8300,Sam & Max 205: What&#146;s New Beelzebub?,Adventure
383,8330,Telltale Texas Hold ‘Em,Casual
383,31270,Puzzle Agent,"Adventure, Casual"
383,31280,Poker Night at the Inventory,"Casual, Sports"
383,201830,Jurassic Park: The Game,Adventure
383,94620,Hector: Badge of Carnage - Full Series,"Adventure, Casual"
383,94590,Puzzle Agent 2,"Adventure, Casual"
383,207610,The Walking Dead,Adventure
383,234710,Poker Night 2,"Casual, Sports"
383,207620,The Walking Dead: 400 Days,Adventure
383,250320,The Wolf Among Us,Adventure
383,261030,The Walking Dead: Season 2,Adventure
383,330830,Tales from the Borderlands,Adventure
383,330840,Game of Thrones - A Telltale Games Series,Adventure
383,376870,Minecraft: Story Mode - A Telltale Games Series,Adventure
383,429570,The Walking Dead: Michonne - A Telltale Miniseries,Adventure
383,456630,Minecraft: Story Mode - Adventure Pass,Adventure
383,31220,Sam & Max 301: The Penal Zone,"Action, Adventure"
383,31230,Sam & Max 302: The Tomb of Sammun-Mak,Adventure
383,31240,Sam & Max 303: They Stole Max's Brain!,Adventure
383,31250,Sam & Max 304: Beyond the Alley of the Dolls,Adventure
383,31260,Sam & Max 305: The City That Dares Not Sleep,Adventure
383,31290,Back to the Future: The Game,Adventure
383,94500,Back to the Future: Ep 2 - Get Tannen!,
383,94510,Back to the Future: Ep 3 - Citizen Brown,
383,94520,Back to the Future: Ep 4 - Double Visions,
383,94530,Back to the Future: Ep 5 - OUTATIME,
383,94610,Hector: Episode 2,"Adventure, Casual"
383,94620,Hector: Badge of Carnage - Full Series,"Adventure, Casual"
383,8340,Strong Bad's Cool Game for Attractive People: Season 1,Adventure
383,8350,Strong Bad's Cool Game for Attractive People: Episode 2,Adventure
383,8360,Strong Bad's Cool Game for Attractive People: Episode 3,Adventure
383,8370,Strong Bad's Cool Game for Attractive People: Episode 4,Adventure
383,8380,Strong Bad's Cool Game for Attractive People: Episode 5,Adventure
383,31170,Tales of Monkey Island Complete Pack,Adventure
383,31180,Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,Adventure
383,31190,Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan,Adventure
383,31200,Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood,Adventure
383,31210,Tales of Monkey Island Complete Pack: Chapter 5 - Rise of the Pirate God,Adventure
695,460640,Breached,"Adventure, Indie"
695,493130,Breached - Original Soundtrack,
695,493160,Breached - Bonus Content,
464,359810,Hare In The Hat,"Adventure, Indie"
464,430020,Dance of Death,Adventure
464,456430,Christmas Adventure: Candy Storm,"Casual, Indie"
464,460890,Hare In The Hat: The Abyss,"Adventure, Indie"
464,476920,Amulet of Dreams,"Adventure, Casual, Indie"
464,485690,Hope Lake,"Adventure, Casual, Indie"
464,500870,Riddles Of The Past,"Casual, Indie"
751,259740,Nightmares from the Deep: The Cursed Heart,"Adventure, Casual"
751,279800,Grim Legends 2: Song of the Dark Swan,"Adventure, Casual"
751,437420,The Secret Order 3: Ancient Times,"Adventure, Casual"
751,458480,Mythic Wonders: The Philosopher's Stone,"Adventure, Casual"
778,462730,Townopolis,"Casual, Indie, Simulation, Strategy"
778,471170,Romopolis,"Casual, Indie, Simulation, Strategy"
778,485080,Megapolis,"Casual, Indie, Simulation, Strategy"
779,259550,Hero of the Kingdom,"Adventure, Casual, Indie, RPG"
779,346560,Hero of the Kingdom II,"Adventure, Casual, Indie, RPG"
780,232050,Eador. Masters of the Broken World,"Indie, Strategy"
780,235660,Eador: Genesis,"Indie, Strategy"
780,303730,Eador. Masters of the Broken World - Allied Forces,"Indie, Strategy"
780,477730,Eador. Imperium,"Indie, RPG, Strategy, Early Access"
749,284710,Abyss: The Wraiths of Eden,"Adventure, Casual"
749,284730,Dark Arcana: The Carnival,"Adventure, Casual"
749,369420,9 Clues 2: The Ward,"Adventure, Casual"
749,458470,Grim Legends 3: The Dark City,"Adventure, Casual"
752,284770,Enigmatis 2: The Mists of Ravenwood,"Adventure, Casual"
752,284870,9 Clues: The Secret of Serpent Creek,"Adventure, Casual"
752,284890,Left in the Dark: No One on Board,"Adventure, Casual"
752,414660,Vampire Legends: The True Story of Kisilova,"Adventure, Casual"
753,284810,Nightmares from the Deep 3: Davy Jones,"Adventure, Casual"
753,284850,Grim Legends: The Forsaken Bride,Casual
753,403510,Fairy Tale Mysteries 2: The Beanstalk,"Adventure, Casual"
753,406870,Eventide: Slavic Fable,"Adventure, Casual"
727,20900,The Witcher: Enhanced Edition Director's Cut,"Action, RPG"
727,20920,The Witcher 2: Assassins of Kings Enhanced Edition,RPG
727,292030,The Witcher® 3: Wild Hunt,RPG
770,299540,Heroes Rise: The Prodigy,"Indie, RPG"
770,304290,Heroes Rise: The Hero Project,"Indie, RPG"
770,304300,Heroes Rise: The Hero Project - Warning System,"Indie, RPG"
770,304301,Heroes Rise: The Hero Project - Perfect Legend Guide,"Indie, RPG"
770,305200,Heroes Rise: The Prodigy - Perfect Legend Guide,"Indie, RPG"
770,312300,Heroes Rise: HeroFall,"Indie, RPG"
770,313930,Heroes Rise: HeroFall - Warning System,"Indie, RPG"
770,313931,Heroes Rise: HeroFall - Perfect Legend Guide,"Indie, RPG"
770,313932,Heroes Rise: HeroFall - Ad Space,"Indie, RPG"
770,318310,Choice of the Deathless,"Indie, RPG"
770,318330,Mecha Ace,"Indie, RPG"
770,328550,Thieves' Gambit: The Curse of the Black Cat,"Indie, RPG"
770,339350,Choice of Robots,"Indie, RPG"
770,339510,Psy High,"Indie, RPG"
770,343370,SLAMMED!,"Indie, RPG"
770,356000,The Hero of Kendrickstone,"Indie, RPG"
770,356800,Choice of the Petal Throne,"Indie, RPG"
770,365210,Hollywood Visionary,"Indie, RPG"
770,386520,Champion of the Gods,"Indie, RPG"
770,396230,VERSUS: The Lost Ones,"Indie, RPG"
770,396250,VERSUS: The Lost Ones - WorningBird Hints,"Indie, RPG"
770,397780,A Wise Use of Time,"Indie, RPG"
770,406650,Ratings War,"Indie, RPG"
770,410910,Deathless: The City's Thirst,"Indie, RPG"
770,416640,Diabolical,"Indie, RPG"
770,423320,Pendragon Rising,"Indie, RPG"
770,423440,Choice of Kung Fu,"Indie, RPG"
770,426330,MetaHuman Inc.,"Indie, RPG"
770,428020,The ORPHEUS Ruse,"Indie, RPG"
770,428040,Sixth Grade Detective,"Indie, RPG"
770,443830,The Daring Mermaid Expedition,"Indie, RPG"
770,459310,The Hero Project: Redemption Season,"Adventure, Indie, RPG"
770,459330,The Hero Project: Redemption Season - MeChip Warning System,"Adventure, Indie, RPG"
770,461650,It's Killing Time,"Adventure, Indie, RPG"
770,463320,The Sea Eternal,"Adventure, Indie, RPG"
770,466430,Choice of Alexandria,"Adventure, Indie, RPG"
770,476490,Choice of the Pirate,"Adventure, Indie, RPG"
770,492370,Affairs of the Court: Choice of Romance,"Adventure, Indie, RPG"
770,492390,Affairs of the Court: Choice of Romance - Play as the Consort,"Adventure, Indie, RPG"
770,492391,Affairs of the Court: Choice of Romance - A Life Mage Child,"Adventure, Indie, RPG"
770,492392,Affairs of the Court: Choice of Romance - Death to the Princess,"Adventure, Indie, RPG"
770,520150,A Midsummer Night's Choice,"Adventure, Indie, RPG"
771,269790,DreadOut,"Adventure, Indie"
771,298680,DreadOut Soundtrack & Manga DLC,"Adventure, Indie"
771,418950,DreadOut: Keepers of The Dark,"Adventure, Indie"
772,375130,Tin Star,"Indie, RPG"
772,411570,Zombie Exodus,"Indie, RPG"
772,421630,A Study in Steampunk: Choice by Gaslight,"Indie, RPG"
772,423120,Community College Hero: Trial by Fire,"Indie, RPG"
772,439750,The Lost Heir 2: Forging a Kingdom,"Indie, RPG"
772,439770,The Lost Heir: The Fall of Daria,"Indie, RPG"
772,446310,Sabres of Infinity,"Adventure, Indie, RPG"
772,446330,Guns of Infinity,"Adventure, Indie, RPG"
772,464380,Best of Us,"Adventure, Indie, RPG"
772,517240,Machinations: Fog of War,"Adventure, Indie, RPG"
773,446310,Sabres of Infinity,"Adventure, Indie, RPG"
773,446330,Guns of Infinity,"Adventure, Indie, RPG"
774,439750,The Lost Heir 2: Forging a Kingdom,"Indie, RPG"
774,439770,The Lost Heir: The Fall of Daria,"Indie, RPG"
775,318310,Choice of the Deathless,"Indie, RPG"
775,410910,Deathless: The City's Thirst,"Indie, RPG"
776,299540,Heroes Rise: The Prodigy,"Indie, RPG"
776,304290,Heroes Rise: The Hero Project,"Indie, RPG"
776,304300,Heroes Rise: The Hero Project - Warning System,"Indie, RPG"
776,304301,Heroes Rise: The Hero Project - Perfect Legend Guide,"Indie, RPG"
776,305200,Heroes Rise: The Prodigy - Perfect Legend Guide,"Indie, RPG"
776,312300,Heroes Rise: HeroFall,"Indie, RPG"
776,313930,Heroes Rise: HeroFall - Warning System,"Indie, RPG"
776,313931,Heroes Rise: HeroFall - Perfect Legend Guide,"Indie, RPG"
776,313932,Heroes Rise: HeroFall - Ad Space,"Indie, RPG"
761,318310,Choice of the Deathless,"Indie, RPG"
761,339510,Psy High,"Indie, RPG"
761,397780,A Wise Use of Time,"Indie, RPG"
761,410910,Deathless: The City's Thirst,"Indie, RPG"
761,426330,MetaHuman Inc.,"Indie, RPG"
761,428020,The ORPHEUS Ruse,"Indie, RPG"
762,426330,MetaHuman Inc.,"Indie, RPG"
762,428020,The ORPHEUS Ruse,"Indie, RPG"
764,318330,Mecha Ace,"Indie, RPG"
764,339350,Choice of Robots,"Indie, RPG"
764,396230,VERSUS: The Lost Ones,"Indie, RPG"
764,406650,Ratings War,"Indie, RPG"
765,356000,The Hero of Kendrickstone,"Indie, RPG"
765,356800,Choice of the Petal Throne,"Indie, RPG"
765,386520,Champion of the Gods,"Indie, RPG"
765,423320,Pendragon Rising,"Indie, RPG"
765,423440,Choice of Kung Fu,"Indie, RPG"
766,328550,Thieves' Gambit: The Curse of the Black Cat,"Indie, RPG"
766,443830,The Daring Mermaid Expedition,"Indie, RPG"
766,461650,It's Killing Time,"Adventure, Indie, RPG"
766,476490,Choice of the Pirate,"Adventure, Indie, RPG"
767,299540,Heroes Rise: The Prodigy,"Indie, RPG"
767,304290,Heroes Rise: The Hero Project,"Indie, RPG"
767,312300,Heroes Rise: HeroFall,"Indie, RPG"
767,396230,VERSUS: The Lost Ones,"Indie, RPG"
767,397780,A Wise Use of Time,"Indie, RPG"
767,416640,Diabolical,"Indie, RPG"
767,459310,The Hero Project: Redemption Season,"Adventure, Indie, RPG"
768,318310,Choice of the Deathless,"Indie, RPG"
768,339350,Choice of Robots,"Indie, RPG"
768,343370,SLAMMED!,"Indie, RPG"
768,365210,Hollywood Visionary,"Indie, RPG"
768,410910,Deathless: The City's Thirst,"Indie, RPG"
768,423320,Pendragon Rising,"Indie, RPG"
768,463320,The Sea Eternal,"Adventure, Indie, RPG"
769,318330,Mecha Ace,"Indie, RPG"
769,356000,The Hero of Kendrickstone,"Indie, RPG"
379,228280,Baldur's Gate: Enhanced Edition,"RPG, Strategy"
379,257350,Baldur's Gate II: Enhanced Edition,"RPG, Strategy"
379,385970,Baldur's Gate: Siege of Dragonspear,"RPG, Strategy"
750,417610,Divergent,
750,417620,The Divergent Series: Insurgent,
750,469690,The Divergent Series: Allegiant,
758,427250,8-Bit Armies,"Indie, Simulation, Strategy"
758,462170,8-Bit Armies - Soundtrack,"Simulation, Strategy"
758,482420,8-Bit Armies - Guardians Campaign,"Indie, Simulation, Strategy"
646,7020,Rogue Trooper,Action
646,3710,Judge Dredd: Dredd vs. Death,Action
646,3720,Evil Genius,Strategy
646,3700,Sniper Elite,Action
646,3730,Aliens versus Predator Classic 2000,Action
646,63380,Sniper Elite V2,Action
646,210561,Sniper Elite V2 - Kill Hitler + 2 Rifles,Action
646,63398,Sniper Elite V2 - The Neudorf Outpost Pack,Action
646,63399,Sniper Elite V2 - The Landwehr Canal Pack,Action
646,222021,Sniper Elite V2 - St. Pierre,Action
646,227100,Sniper Elite: Nazi Zombie Army,Action
646,254820,Ground Control Anthology,Strategy
646,254840,Ground Control II: Operation Exodus,Strategy
646,254860,Lords of the Realm III,"Simulation, Strategy"
646,254880,MoonBase Commander,Strategy
646,254920,Lords of the Realm,Strategy
646,247910,Sniper Elite: Nazi Zombie Army 2,"Action, Adventure"
646,281940,Woolfe - The Red Hood Diaries,"Action, Adventure, Indie"
646,301640,Zombie Army Trilogy,Action
646,305180,Sniper Elite 3 - Target Hitler: Hunt the Grey Wolf,"Action, Adventure"
646,305181,Sniper Elite 3 - Camouflage Weapons Pack,"Action, Adventure"
646,305182,Sniper Elite 3 - Hunter Weapons Pack,"Action, Adventure"
646,305183,Sniper Elite 3 - Patriot Weapons Pack,"Action, Adventure"
646,305184,Sniper Elite 3 - Sniper Rifles Pack,"Action, Adventure"
646,305185,Sniper Elite 3 - Axis Weapons Pack,"Action, Adventure"
646,305186,Sniper Elite 3 - Eastern Front Weapons Pack,"Action, Adventure"
646,305187,Sniper Elite 3 - Allied Reinforcements Outfit Pack,"Action, Adventure"
646,238090,Sniper Elite 3,"Action, Adventure"
646,312680,Sniper Elite 3 - Save Churchill Part 1: In Shadows,"Action, Adventure"
646,312690,Sniper Elite 3 - Save Churchill Part 2: Belly of the Beast,"Action, Adventure"
646,312740,Sniper Elite 3 - Save Churchill Part 3: Confrontation,"Action, Adventure"
646,326430,Sniper Elite 3 - U.S. Camouflage Rifles Pack,"Action, Adventure"
646,326431,Sniper Elite 3 - International Camouflage Rifles Pack,"Action, Adventure"
646,397350,Lords of the Realm II,"RPG, Strategy"
646,404040,Lords of Magic: Special Edition,"RPG, Strategy"
746,259550,Hero of the Kingdom,"Adventure, Casual, Indie, RPG"
746,317380,War on Folvos,"Indie, Strategy"
746,346560,Hero of the Kingdom II,"Adventure, Casual, Indie, RPG"
746,436140,Empire of the Gods,"Casual, Indie, Strategy"
746,462730,Townopolis,"Casual, Indie, Simulation, Strategy"
746,471170,Romopolis,"Casual, Indie, Simulation, Strategy"
746,485080,Megapolis,"Casual, Indie, Simulation, Strategy"
690,2500,Shadowgrounds,Action
690,11200,Shadowgrounds Survivor,Action
690,35700,Trine Enchanted Edition,"Action, Adventure, Indie"
690,35720,Trine 2: Complete Story,"Action, Adventure, Indie"
690,319910,Trine 3: The Artifacts of Power,"Action, Adventure, Indie"
690,425210,Shadwen,"Action, Adventure"
712,8990,Borderlands: The Zombie Island of Dr. Ned,"Action, RPG"
712,40940,Borderlands: Mad Moxxi's Underdome Riot,"Action, RPG"
712,50110,Borderlands: The Secret Armory of General Knoxx,"Action, RPG"
712,65920,Borderlands: Claptrap's Robot Revolution,"Action, RPG"
712,8980,Borderlands,"Action, RPG"
712,49520,Borderlands 2,"Action, RPG"
712,261640,Borderlands: The Pre-Sequel,"Action, RPG"
712,330830,Tales from the Borderlands,Adventure
724,348340,Siege Wars,"Casual, Indie"
724,448560,Mind Games,Indie
724,464230,Colours of Magic: Aqua Teeter,"Casual, Indie"
736,420740,The Deed,"Adventure, RPG"
736,429470,Space Pilgrim Episode I: Alpha Centauri,"Adventure, Indie"
736,431710,Space Pilgrim Episode II: Epsilon Indi,"Adventure, Indie"
736,439250,Space Pilgrim Episode III: Delta Pavonis,"Adventure, Indie"
736,446640,Space Pilgrim Episode IV: Sol,"Adventure, Indie"
736,460960,The Deed: Dynasty,"Adventure, Indie, RPG"
734,470240,DEMIAN,
734,470250,Break Ups,
664,2540,RIP - Trilogy™,"Indie, Casual"
664,11340,Larva Mortus,"Action, Indie"
664,11390,Crash Time 2,"Action, Racing"
664,46520,Wasteland Angel,"Action, Indie"
664,371510,Gunnheim,"Action, Indie"
665,11330,Obulis,"Casual, Indie"
665,11360,Chains,Indie
665,321920,Schein,"Action, Adventure, Indie"
665,335080,Biology Battle,"Action, Casual, Indie, Strategy"
665,345130,Dark Matter,"Action, Casual, Indie"
682,408270,War for the Overworld - Jack O'Worker Skin,"Indie, Strategy"
682,410410,War for the Overworld - Santa Worker Skin,"Indie, Strategy"
682,488170,War for the Overworld - Aloha Worker Skin,"Indie, Strategy"
721,35700,Trine Enchanted Edition,"Action, Adventure, Indie"
721,35720,Trine 2: Complete Story,"Action, Adventure, Indie"
721,319910,Trine 3: The Artifacts of Power,"Action, Adventure, Indie"
729,279560,Dracula 4 and  5 - Special Steam Edition,Adventure
729,289800,Dracula: The Resurrection,"Adventure, Casual"
729,289820,Dracula 2: The Last Sanctuary,"Adventure, Casual"
729,289840,Dracula 3: The Path of the Dragon,"Adventure, Casual"
394,371120,Discouraged Workers,"Adventure, Indie"
394,375160,Discouraged Workers - Original Sound Track,Indie
394,382390,Discouraged Workers - Digital Art Book,Indie
394,384650,Discouraged Workers - Digital Concept Book,Indie
725,427780,PERFECT ANGLE: The puzzle game based on optical illusions,"Adventure, Casual, Indie, Strategy"
725,487620,Perfect Angle VR - Zen edition,"Casual, Indie, Simulation, Strategy"
429,257990,Oozi: Earth Adventure,"Casual, Indie"
429,270550,Yet Another Zombie Defense,"Action, Indie, Strategy"
429,307230,"I, Zombie","Casual, Indie, Strategy"
656,358090,D4: Dark Dreams Don’t Die -Season One-,"Adventure, Casual, Indie"
656,368060,D4: SWERY's Choice Costume Set -4 Cups of Coffee-,
656,368061,D4: SWERY's Choice Costume Set -4 Bottles of Tequila-,
656,372510,D4: Mini Soundtrack,"Adventure, Casual, Indie"
656,372511,D4: Special Art Book,"Adventure, Casual, Indie"
656,372512,D4: Season One Voice Over Script,"Adventure, Casual, Indie"
656,373560,D4: Special Costume Set -12 Beers-,"Adventure, Casual, Indie"
656,380910,D4: In Game Document Full Unlock Key,"Adventure, Casual, Indie"
656,384220,D4: David's Costume Full Unlock Key,"Adventure, Casual, Indie"
656,384221,D4: Forrest's Costume Full Unlock Key,"Adventure, Casual, Indie"
656,384222,D4: Amanda's Costume Full Unlock Key,"Adventure, Casual, Indie"
656,384223,D4: Olivia's Costume Full Unlock Key,"Adventure, Casual, Indie"
656,384224,D4: David's Beard Full Unlock Key,"Adventure, Casual, Indie"
656,384225,D4: Hand Cursor Set　Vol.1,"Adventure, Casual, Indie"
656,384226,D4: Hand Cursor Set　Vol.2,"Adventure, Casual, Indie"
656,384227,D4: Hand Cursor Set　Vol.3,"Adventure, Casual, Indie"
718,433910,Neon Drive,"Action, Indie"
718,487240,Neon Drive - Soundtrack,
459,388440,Big Journey to Home,"Indie, RPG, Strategy"
459,390630,Big Journey to Home - Official Soundtrack,"Indie, RPG, Strategy"
459,439710,Big Journey to Home - Collection of Builds,"Indie, RPG, Strategy"
459,447990,Spectrubes,"Adventure, Indie"
670,391740,Blaster Shooter GunGuy!,"Action, Adventure, Indie"
670,473450,The Narrator Is a DICK,"Adventure, Indie"
572,7670,BioShock™,"Action, RPG"
572,8870,BioShock Infinite,Action
572,8850,BioShock® 2,Action
574,3910,Sid Meier's Civilization® III Complete,Strategy
574,"3900,3990,8800,16810",Sid Meier's Civilization IV: The Complete Edition,Strategy
574,8930,Sid Meier's Civilization® V,Strategy
574,65980,Sid Meier's Civilization®: Beyond Earth™,Strategy
574,353830,Sid Meier's Civilization: Beyond Earth - Rising Tide,Strategy
512,408440,Dream Factory,"Indie, Simulation, Strategy, Early Access"
512,415080,Cyber Team Manager,"Casual, Indie, Simulation, Sports, Early Access"
710,313740,Sakura Spirit,Indie
710,342380,Sakura Angels,"Casual, Indie"
710,375200,Sakura Fantasy Chapter 1,"Casual, Indie"
710,377680,Sakura Beach,"Indie, Simulation"
710,402180,Sakura Swim Club,"Casual, Indie"
710,407330,Sakura Dungeon,"Adventure, Indie, RPG"
710,407980,Sakura Beach 2,"Casual, Indie"
710,421700,Sakura Santa,"Adventure, Casual"
710,517000,Sakura Shrine Girls,"Casual, Indie"
683,286570,F1 2015,"Racing, Sports"
683,391040,F1 2016,"Racing, Simulation, Sports"
608,372940,Lost Lands: The Four Horsemen,"Adventure, Casual"
608,377450,Lost Lands: Dark Overlord,"Adventure, Casual"
608,433000,Lost Lands: The Golden Curse,"Adventure, Casual"
655,391360,Bass Fighter Pack,"Free to Play, Massively Multiplayer, Simulation, Sports"
655,391370,Trout Pioneer Pack,"Free to Play, Massively Multiplayer, Simulation, Sports"
655,413070,Predator Hunter Pack,"Free to Play, Massively Multiplayer, Simulation, Sports"
655,423361,Ultralight DLC Pack,"Free to Play, Massively Multiplayer, Simulation, Sports"
655,423362,Heavy Float Pack,"Free to Play, Massively Multiplayer, Simulation, Sports"
655,423363,Sport Heavy Casting Pack,"Free to Play, Massively Multiplayer, Simulation, Sports"
655,423364,Sport Casting Bass Pack,"Free to Play, Massively Multiplayer, Simulation, Sports"
655,423365,Sport Spinning Trout Pack,"Free to Play, Massively Multiplayer, Simulation, Sports"
655,423366,Sport Float Pack,"Free to Play, Massively Multiplayer, Simulation, Sports"
655,423367,Sport Outfit DLC,"Free to Play, Massively Multiplayer, Simulation, Sports"
655,423368,Sport Ultralight Panfish Pack,"Free to Play, Massively Multiplayer, Simulation, Sports"
631,447970,Envoy,"Action, Casual, Indie, Simulation"
631,448940,Envoy 2,"Adventure, Indie, Simulation"
696,444180,Techwars Online,"Action, Indie, Massively Multiplayer, Strategy"
696,456250,Techwars online - Original Soundtrack,"Action, Indie, Massively Multiplayer, Strategy"
696,458800,Techwars online - Art book,"Action, Indie, Massively Multiplayer, Strategy"
570,478030,Zaccaria Pinball - Locomotion Table,"Casual, Simulation, Sports"
570,478031,Zaccaria Pinball - Devil Riders Table,"Casual, Free to Play, Simulation, Sports"
570,478032,Zaccaria Pinball - Pinball Champ Table Pack,"Casual, Free to Play, Simulation, Sports"
570,478033,Zaccaria Pinball - Farfalla Table,"Casual, Free to Play, Simulation, Sports"
570,478034,Zaccaria Pinball - Blackbelt Table,"Casual, Free to Play, Simulation, Sports"
570,478035,Zaccaria Pinball - Robot Table,"Casual, Free to Play, Simulation, Sports"
570,478036,Zaccaria Pinball - Hot Wheels Table,"Casual, Free to Play, Simulation, Sports"
570,478037,Zaccaria Pinball - Soccer Kings Table,"Casual, Free to Play, Simulation, Sports"
570,478038,Zaccaria Pinball - Shooting The Rapids Table,"Casual, Free to Play, Simulation, Sports"
570,478039,Zaccaria Pinball - Star God Table,"Casual, Free to Play, Simulation, Sports"
570,478040,Zaccaria Pinball - Magic Castle Table,"Casual, Free to Play, Simulation, Sports"
570,478041,Zaccaria Pinball - Earth Wind Fire Table,"Casual, Free to Play, Simulation, Sports"
570,478042,Zaccaria Pinball - Clown Table,"Casual, Free to Play, Simulation, Sports"
570,478043,Zaccaria Pinball - Future World Table,"Casual, Free to Play, Simulation, Sports"
570,478044,Zaccaria Pinball - Space Shuttle Table,"Casual, Free to Play, Simulation, Sports"
570,478045,Zaccaria Pinball - Fire Mountain Table,"Casual, Free to Play, Simulation, Sports"
570,478046,Zaccaria Pinball - Winter Sports Table,"Casual, Free to Play, Simulation, Sports"
570,478047,Zaccaria Pinball - Zankor Table,"Casual, Free to Play, Simulation, Sports"
570,478048,Zaccaria Pinball - Pool Champion Table,"Casual, Free to Play, Simulation, Sports"
570,478049,Zaccaria Pinball - Mexico '86 Table,"Casual, Free to Play, Simulation, Sports"
570,478050,Zaccaria Pinball - House of Diamonds Table,"Casual, Free to Play, Simulation, Sports"
570,478051,Zaccaria Pinball - Mystic Star Table,"Casual, Free to Play, Simulation, Sports"
570,478052,Zaccaria Pinball - Spooky Table,"Casual, Free to Play, Simulation, Sports"
570,478053,Zaccaria Pinball - Star's Phoenix Table,"Casual, Free to Play, Simulation, Sports"
570,478054,Zaccaria Pinball - Strike Table,"Casual, Free to Play, Simulation, Sports"
570,478055,Zaccaria Pinball - Aerobatics Table,"Casual, Free to Play, Simulation, Sports"
570,478056,Zaccaria Pinball - Circus Table,"Casual, Free to Play, Simulation, Sports"
570,478057,Zaccaria Pinball - Combat Table,"Casual, Free to Play, Simulation, Sports"
570,478058,Zaccaria Pinball - Moon Flight Table,"Casual, Free to Play, Simulation, Sports"
